,timestamp,subject,activity,heart_rate,breathing_rate
5509,237.890625,x002,Walking,125.99945681933444,34.0000351481406
27306,265.8203125,x009,Walking,86.85973732807277,24.140568254646443
14148,181.25,x005,Walking,101.00024877164138,20.999908412427278
5759,262.3046875,x002,Walking,128.0001283242349,34.0000351481406
27767,10.7421875,x010,Walking,96.56310947798232,16.562394991531754
33766,296.484375,x011,Walking,101.00039242528918,24.000061037018952
3745,65.625,x002,Walking,127.00034190498206,32.999974872604355
2052,200.390625,x001,Walking,91.7379375591296,30.73836463064446
23433,187.6953125,x008,Walking,88.99960127117319,25.00015221106369
33271,248.14453125,x011,Walking,104.3325557400562,27.00003051850948
12291,300.0,x004,Walking,97.00021466567202,19.999877803888804
7829,164.35546875,x003,Walking,103.00027938170778,24.00025926084012
3571,48.6328125,x002,Walking,126.27741941721462,29.55465140572672
35561,171.6796875,x012,Walking,82.99999632709755,18.999969510483066
18539,9.86328125,x007,Walking,72.00040485850656,18.06248645521805
32362,159.375,x011,Walking,101.4371580549937,25.43748283333842
11757,247.8515625,x004,Walking,98.0001078615692,19.999877803888804
20244,176.3671875,x007,Walking,70.99950466175144,22.000106579789502
29162,146.97265625,x010,Walking,89.99953961303865,27.999923532823125
12277,298.6328125,x004,Walking,97.3668030054134,19.632953766698485
36656,278.61328125,x012,Walking,81.87532826565673,16.00013735770766
27614,295.8984375,x009,Walking,86.99957313913193,25.00021362956633
29602,189.94140625,x010,Walking,89.99953961303865,28.9998472304462
21957,43.5546875,x008,Walking,97.91440712434812,23.00012172307319
4134,103.61328125,x002,Walking,128.0001283242349,30.999854321531867
37830,93.1640625,x013,Walking,107.3479973217934,13.999984740745262
38624,170.703125,x013,Walking,100.88686295910578,15.113147373882258
3298,21.97265625,x002,Walking,127.00034190498206,35.00009542367685
7066,89.84375,x003,Walking,103.78887770266782,23.78910169506453
17190,178.22265625,x006,Walking,101.14810632648702,26.14819763232587
94,9.1796875,x001,Walking,88.52696310312204,27.472639988569963
34576,75.48828125,x012,Walking,85.2505989680664,16.250160246971284
31542,79.296875,x011,Walking,101.00039242528918,28.000122074037904
30984,24.8046875,x011,Walking,104.9923506274822,25.999938962981048
493,48.14453125,x001,Walking,95.50804162724693,29.000091378520512
965,94.23828125,x001,Walking,93.0,26.99996931669076
15889,51.171875,x006,Walking,96.0002441480758,27.999812299399256
35499,165.625,x012,Walking,82.99999632709755,20.000061067537555
36310,244.82421875,x012,Walking,82.99999632709755,16.999786396374077
32752,197.4609375,x011,Walking,99.64894132790558,28.000122074037904
2409,235.25390625,x001,Walking,91.0,29.000091378520512
18081,265.234375,x006,Walking,98.9996032593768,26.999784124777342
23527,196.875,x008,Walking,89.99984522540919,25.00015221106369
11084,182.12890625,x004,Walking,98.0001078615692,17.00003041474636
7665,148.33984375,x003,Walking,103.00027938170778,24.00025926084012
30422,270.01953125,x010,Walking,91.00043988004953,28.9998472304462
36107,225.0,x012,Walking,84.00054561599197,17.99987795342857
3489,40.625,x002,Walking,124.71511580383267,37.00021597474933
23110,156.15234375,x008,Walking,90.6831697794083,24.316232424142697
18347,291.2109375,x006,Walking,97.00003051850948,25.999755950155432
14366,202.5390625,x005,Walking,94.00014163640896,21.999862633137205
36514,264.74609375,x012,Walking,81.99944703820313,16.00013735770766
11948,266.50390625,x004,Walking,95.49626250263044,19.000152476576112
539,52.63671875,x001,Walking,94.01608325449384,29.000091378520512
6541,38.57421875,x003,Walking,107.51915528668272,25.48062059095663
12625,32.51953125,x005,Walking,101.21815093927508,21.78125855009421
17504,208.88671875,x006,Walking,97.99981688894314,28.99984047402117
2891,282.32421875,x001,Walking,92.0,27.672047928269
13301,98.53515625,x005,Walking,96.00017224647536,23.00010677968672
34,3.3203125,x001,Walking,83.66792809839167,26.99996931669076
16318,93.06640625,x006,Walking,98.9996032593768,27.30448020923246
23647,208.59375,x008,Walking,91.0000891796452,25.99993856624136
457,44.62890625,x001,Walking,96.0236518448439,28.00003034760564
33674,287.5,x011,Walking,97.00046889246326,24.000061037018952
39535,259.66796875,x013,Walking,103.00020860010578,24.00013733329264
36638,276.85546875,x012,Walking,81.00016426739592,16.00013735770766
37260,37.5,x013,Walking,115.3160135347874,13.999984740745262
25347,74.51171875,x009,Walking,91.00056500900554,26.0
15730,35.64453125,x006,Walking,92.99966429639576,29.99986864864308
30922,18.75,x011,Walking,95.93709725296988,27.93755912961211
7080,91.2109375,x003,Walking,104.000294686741,25.0001524399539
23416,186.03515625,x008,Walking,89.99984522540919,25.00015221106369
25863,124.90234375,x009,Walking,84.99967994476003,25.00021362956633
23184,163.37890625,x008,Walking,92.00033313388118,23.00012172307319
26817,218.06640625,x009,Walking,86.99957313913193,24.894680623798333
21023,252.44140625,x007,Walking,68.99974900817334,23.999999743644523
27467,281.54296875,x009,Walking,87.41787509117958,24.0
3203,12.6953125,x002,Walking,122.000311142323,38.7853185310313
28518,84.08203125,x010,Walking,92.9995242668066,23.09753701530481
27635,297.94921875,x009,Walking,86.99957313913193,25.00021362956633
25780,116.796875,x009,Walking,86.00022928251089,25.00021362956633
11951,266.796875,x004,Walking,95.20369680841377,19.000152476576112
7183,101.26953125,x003,Walking,105.0003099917742,25.0001524399539
38234,132.6171875,x013,Walking,105.00026953946254,17.80068361461226
30968,23.2421875,x011,Walking,102.858969572968,25.999938962981048
3782,69.23828125,x002,Walking,125.67205423368898,35.65622761855284
14789,243.84765625,x005,Walking,95.89122116265852,19.999954191717347
10581,133.0078125,x004,Walking,102.9925240652908,19.999877803888804
3587,50.1953125,x002,Walking,125.99945681933444,28.00017704994606
38423,151.07421875,x013,Walking,102.0001781304274,19.99992370372631
19704,123.6328125,x007,Walking,69.9996268349624,22.999892939543976
30845,11.23046875,x011,Walking,94.58166349026982,21.000091555528428
25675,106.54296875,x009,Walking,88.99946633350383,25.00021362956633
32184,141.9921875,x011,Walking,95.99949234292764,28.17957090975677
25604,99.609375,x009,Walking,88.99946633350383,25.00021362956633
33717,291.69921875,x011,Walking,97.88727570292716,25.886715292825095
20406,192.1875,x007,Walking,67.99987118138428,17.999999807733392
13820,149.21875,x005,Walking,95.48006052492111,19.519547075534
17324,191.30859375,x006,Walking,96.0002441480758,28.99984047402117
26736,210.15625,x009,Walking,86.00022928251089,23.00021362956633
28288,61.62109375,x010,Walking,95.99950892057456,27.558671666257688
5530,239.94140625,x002,Walking,126.03131814478314,32.999974872604355
33783,298.14453125,x011,Walking,102.00004141971928,24.000061037018952
38686,176.7578125,x013,Walking,101.9415825950947,13.999984740745262
36952,7.421875,x013,Walking,117.99968905302585,17.999816888943144
13258,94.3359375,x005,Walking,93.5980602556563,23.00010677968672
11852,257.12890625,x004,Walking,101.99968064515788,20.871028651563897
32030,126.953125,x011,Walking,98.99976688132348,24.000061037018952
4914,179.78515625,x002,Walking,125.99945681933444,31.99991459706811
26671,203.80859375,x009,Walking,86.15211990486824,23.1523178807947
4066,96.97265625,x002,Walking,127.00034190498206,31.99991459706811
19920,144.7265625,x007,Walking,65.0002377010171,23.999999743644523
24293,271.6796875,x008,Walking,93.21115476269318,25.00015221106369
21649,13.4765625,x008,Walking,93.99239793537014,16.00802612372164
14696,234.765625,x005,Walking,94.00014163640896,20.027207220637823
7821,163.57421875,x003,Walking,103.00027938170778,24.00025926084012
29959,224.8046875,x010,Walking,91.00043988004953,22.999893044832344
17435,202.1484375,x006,Walking,97.00003051850948,30.22253117189874
3061,298.92578125,x001,Walking,91.0,26.99996931669076
29382,168.45703125,x010,Walking,94.999966727196,28.9998472304462
13703,137.79296875,x005,Walking,94.00014163640896,21.999862633137205
32918,213.671875,x011,Walking,99.28120856368626,25.00015259254738
5423,229.4921875,x002,Walking,128.0001283242349,28.16433598742079
12747,44.43359375,x005,Walking,96.00017224647536,23.00010677968672
36950,7.2265625,x013,Walking,117.99968905302585,17.999816888943144
28784,110.05859375,x010,Walking,94.999966727196,23.99981674245542
35759,191.015625,x012,Walking,82.44526140490039,16.999786396374077
39462,252.5390625,x013,Walking,104.00023906978416,22.999893185216838
39569,262.98828125,x013,Walking,103.00020860010578,23.171941282387767
1613,157.51953125,x001,Walking,94.0,29.000091378520512
29086,139.55078125,x010,Walking,91.99998207342806,27.999923532823125
1557,152.05078125,x001,Walking,95.0,29.000091378520512
10898,163.96484375,x004,Walking,101.99968064515788,19.999877803888804
4861,174.609375,x002,Walking,124.69973447430571,32.999974872604355
20150,167.1875,x007,Walking,68.38632702854815,23.999999743644523
11547,227.34375,x004,Walking,96.3434105569687,18.000091445661234
4672,156.15234375,x002,Walking,122.75729228832874,34.0000351481406
26122,150.1953125,x009,Walking,86.99957313913193,25.00021362956633
9640,41.11328125,x004,Walking,96.11311788200295,13.11325410862603
2704,264.0625,x001,Walking,93.0,25.99990828577588
30727,299.8046875,x010,Walking,91.99998207342806,27.6250036461989
28326,65.33203125,x010,Walking,94.999966727196,26.152516091479136
25842,122.8515625,x009,Walking,84.99967994476003,25.00021362956633
38333,142.28515625,x013,Walking,100.5313833780873,19.46890163884396
24604,1.953125,x009,Walking,67.99275216525507,18.0
23029,148.2421875,x008,Walking,88.773230271004,23.99990807825086
33233,244.43359375,x011,Walking,103.62098620351632,27.00003051850948
28923,123.6328125,x010,Walking,95.54727040101606,28.453123395775485
39108,217.96875,x013,Walking,101.00014766074904,24.00013733329264
18412,297.55859375,x006,Walking,97.00003051850948,30.187373931384688
38047,114.35546875,x013,Walking,106.0003000091409,16.000091555528428
1491,145.60546875,x001,Walking,94.0,29.000091378520512
39128,219.921875,x013,Walking,101.10561962434792,23.894466994232
21763,24.609375,x008,Walking,92.85949004615128,21.85933985626789
17487,207.2265625,x006,Walking,97.85576952421644,28.99984047402117
25628,101.953125,x009,Walking,88.99946633350383,25.99230933561205
13589,126.66015625,x005,Walking,94.92233473871585,21.999862633137205
30006,229.39453125,x010,Walking,88.78542178575547,24.214880677420084
12332,3.90625,x005,Walking,105.8317105242337,20.999908412427278
39272,233.984375,x013,Walking,103.00020860010578,19.99992370372631
9832,59.86328125,x004,Walking,99.99989425336354,13.999847322001724
17661,224.21875,x006,Walking,97.00003051850948,29.847520606415525
30790,5.859375,x011,Walking,98.00011788689336,20.0
33667,286.81640625,x011,Walking,97.00046889246326,24.000061037018952
34177,36.5234375,x012,Walking,86.99966044650083,7.999847419659791
24516,293.45703125,x008,Walking,92.00033313388118,23.99990807825086
30128,241.30859375,x010,Walking,86.9995549592707,27.999923532823125
1452,141.796875,x001,Walking,93.0,30.00015240943539
32680,190.4296875,x011,Walking,98.00011788689336,28.000122074037904
13380,106.25,x005,Walking,96.00017224647536,23.00010677968672
9060,284.5703125,x003,Walking,102.00026407667458,24.00025926084012
23090,154.19921875,x008,Walking,89.99984522540919,25.00015221106369
179,17.48046875,x001,Walking,92.0,29.000091378520512
1598,156.0546875,x001,Walking,94.0,29.000091378520512
24506,292.48046875,x008,Walking,92.00033313388118,23.99990807825086
26662,202.9296875,x009,Walking,87.03091564850726,24.0
10882,162.40234375,x004,Walking,101.99968064515788,19.999877803888804
20720,222.8515625,x007,Walking,65.94899702950406,22.999892939543976
28648,96.77734375,x010,Walking,92.40197186859118,26.195364078521905
3680,59.27734375,x002,Walking,127.00034190498206,28.00017704994606
20677,218.65234375,x007,Walking,66.00011552780616,23.148579116122846
31809,105.37109375,x011,Walking,96.44156819305412,28.99990844447157
17298,188.76953125,x006,Walking,96.0002441480758,26.797141696814407
11072,180.95703125,x004,Walking,98.0001078615692,17.00003041474636
15526,15.72265625,x006,Walking,95.64867091891232,22.35170395181544
17332,192.08984375,x006,Walking,96.0002441480758,29.718610724530667
1831,178.80859375,x001,Walking,93.0,29.000091378520512
19102,64.84375,x007,Walking,70.04256637353616,25.00010654774507
29338,164.16015625,x010,Walking,92.9995242668066,30.000182927944685
11703,242.578125,x004,Walking,97.00021466567202,19.000152476576112
26067,144.82421875,x009,Walking,88.99946633350383,24.0
34724,89.94140625,x012,Walking,82.20335645024363,15.000045800653169
16317,92.96875,x006,Walking,98.9996032593768,27.40213921066038
11603,232.8125,x004,Walking,97.00021466567202,17.00003041474636
69,6.73828125,x001,Walking,86.08609271523179,28.00003034760564
31385,63.96484375,x011,Walking,108.84757065381028,24.000061037018952
23176,162.59765625,x008,Walking,92.00033313388118,23.00012172307319
11403,213.28125,x004,Walking,99.00000105746636,18.000091445661234
31773,101.85546875,x011,Walking,97.00046889246326,28.000122074037904
14807,245.60546875,x005,Walking,94.13243938104372,19.999954191717347
26945,230.56640625,x009,Walking,86.00022928251089,25.00021362956633
2438,238.0859375,x001,Walking,91.0,29.000091378520512
35450,160.83984375,x012,Walking,84.9998283867992,20.000061067537555
21139,263.76953125,x007,Walking,66.99999335459522,20.99999977568896
18683,23.92578125,x007,Walking,73.00028268529562,25.00010654774507
17374,196.19140625,x006,Walking,97.00003051850948,31.82023243525953
25695,108.49609375,x009,Walking,88.0001224768828,25.00021362956633
15364,300.0,x005,Walking,99.7382320507629,16.738288496447204
9524,29.78515625,x004,Walking,100.99978744926072,14.999908352916602
9668,43.84765625,x004,Walking,98.84725591590744,13.999847322001724
21829,31.0546875,x008,Walking,93.9997681539803,21.000091235082685
13879,154.98046875,x005,Walking,99.00021816157498,18.999999971007416
23039,149.21875,x008,Walking,89.75031068103664,23.99990807825086
21505,299.51171875,x007,Walking,68.7114406777495,25.00010654774507
25325,72.36328125,x009,Walking,91.00056500900554,26.0
13493,117.28515625,x005,Walking,94.00014163640896,23.00010677968672
37772,87.5,x013,Walking,105.68388411834424,13.999984740745262
24374,279.58984375,x008,Walking,98.9999350367874,23.99990807825086
17477,206.25,x006,Walking,97.00003051850948,28.99984047402117
23721,215.8203125,x008,Walking,89.99984522540919,25.99993856624136
29167,147.4609375,x010,Walking,89.99953961303865,27.999923532823125
36459,259.375,x012,Walking,80.63667357636719,16.999786396374077
2724,266.015625,x001,Walking,94.0,26.99996931669076
16852,145.21484375,x006,Walking,99.99938962981048,31.999924997886904
17275,186.5234375,x006,Walking,96.0002441480758,25.00021607054066
29050,136.03515625,x010,Walking,92.9995242668066,28.14453548909247
30651,292.3828125,x010,Walking,93.79671348897128,26.000076137576976
5099,197.8515625,x002,Walking,114.99960887476348,28.00017704994606
4412,130.76171875,x002,Walking,129.99970116274062,33.1485236043683
14569,222.36328125,x005,Walking,93.00012633137575,23.00010677968672
23181,163.0859375,x008,Walking,92.00033313388118,23.00012172307319
30937,20.21484375,x011,Walking,98.8046162808172,27.00003051850948
3047,297.55859375,x001,Walking,91.09366130558185,26.99996931669076
29553,185.15625,x010,Walking,92.02306932517727,27.999923532823125
20492,200.5859375,x007,Walking,68.99974900817334,21.785088423573075
35826,197.55859375,x012,Walking,81.99944703820313,16.00013735770766
28613,93.359375,x010,Walking,91.99998207342806,23.179524990511645
20434,194.921875,x007,Walking,67.99987118138428,17.999999807733392
14824,247.265625,x005,Walking,94.4722629996153,20.999908412427278
19858,138.671875,x007,Walking,65.0002377010171,23.999999743644523
23234,168.26171875,x008,Walking,88.99960127117319,23.99990807825086
19573,110.83984375,x007,Walking,70.96065460304186,22.999892939543976
33641,284.27734375,x011,Walking,95.99949234292764,24.000061037018952
5653,251.953125,x002,Walking,125.99945681933444,32.999974872604355
16788,138.96484375,x006,Walking,98.59431745353558,31.999924997886904
29297,160.15625,x010,Walking,88.9999974196601,30.000182927944685
5808,267.08984375,x002,Walking,125.82037419698472,32.999974872604355
15258,289.6484375,x005,Walking,100.00023346660818,18.999999971007416
20665,217.48046875,x007,Walking,66.3201173271773,23.999999743644523
1469,143.45703125,x001,Walking,93.80510879848627,30.00015240943539
33139,235.25390625,x011,Walking,101.00039242528918,26.55873287148656
28476,79.98046875,x010,Walking,92.9995242668066,26.199072077400604
11017,175.5859375,x004,Walking,100.99978744926072,19.000152476576112
31101,36.23046875,x011,Walking,105.58178509431748,22.999969481490524
12376,8.203125,x005,Walking,102.53464320206196,21.464949459112905
6016,287.40234375,x002,Walking,124.49208652569166,31.99991459706811
29584,188.18359375,x010,Walking,89.99953961303865,28.9998472304462
17205,179.6875,x006,Walking,100.68300424207284,25.68334078552897
13944,161.328125,x005,Walking,101.00024877164138,18.999999971007416
3236,15.91796875,x002,Walking,123.99988398082871,38.99983297079889
9459,23.4375,x004,Walking,101.43804850927204,13.999847322001724
15982,60.25390625,x006,Walking,95.11764885402998,28.882649672307664
24167,259.375,x008,Walking,87.0938733162604,25.99993856624136
15324,296.09375,x005,Walking,101.64487601755772,17.000091529587554
6952,78.7109375,x003,Walking,105.0003099917742,21.99990831019069
17378,196.58203125,x006,Walking,97.00003051850948,31.999924997886904
9373,15.0390625,x004,Walking,100.99978744926072,12.000060963774157
39727,278.41796875,x013,Walking,106.6018808385568,20.398571733756523
16574,118.06640625,x006,Walking,97.30521561326944,28.99984047402117
6120,297.55859375,x002,Walking,125.99945681933444,32.64849346660018
26865,222.75390625,x009,Walking,86.00022928251089,24.79299295022431
10492,124.31640625,x004,Walking,100.63319910951932,19.999877803888804
21835,31.640625,x008,Walking,93.9997681539803,21.000091235082685
9349,12.6953125,x004,Walking,100.99978744926072,12.000060963774157
1827,178.41796875,x001,Walking,93.0,29.000091378520512
16814,141.50390625,x006,Walking,99.99938962981048,31.999924997886904
30549,282.421875,x010,Walking,93.2426194469897,28.75759130370439
26050,143.1640625,x009,Walking,89.79628936031506,24.0
37190,30.6640625,x013,Walking,116.99965858334748,14.99984740745262
36001,214.6484375,x012,Walking,84.00054561599197,17.08961762915375
140,13.671875,x001,Walking,91.01986754966887,28.01950115653248
17606,218.84765625,x006,Walking,97.99981688894314,28.99984047402117
17242,183.30078125,x006,Walking,97.0708334604938,25.00021607054066
18525,8.49609375,x007,Walking,72.00040485850656,17.695257234615923
14720,237.109375,x005,Walking,94.00014163640896,20.999908412427278
17097,169.140625,x006,Walking,98.9996032593768,29.99986864864308
32084,132.2265625,x011,Walking,98.00011788689336,25.00015259254738
28547,86.9140625,x010,Walking,92.2661645053604,22.999893044832344
10954,169.43359375,x004,Walking,101.99968064515788,19.000152476576112
