,timestamp,subject,activity,heart_rate,breathing_rate
10737,148.2421875,x004,Rest,76.00010762657666,12.000060963774157
16656,126.07421875,x006,Rest,76.89809869685965,14.99993432432154
6175,2.83203125,x003,Rest,82.80801184765214,21.808511479180204
9321,9.9609375,x004,Rest,80.99957360606253,18.000091445661234
11974,269.04296875,x004,Rest,81.7221756218989,17.00003041474636
19135,68.06640625,x007,Rest,61.99958185068389,13.000106675922808
19665,119.82421875,x007,Rest,64.0821494715114,16.00010664387837
20403,191.89453125,x007,Rest,58.99994837031672,16.999893003632845
3533,44.921875,x002,Rest,121.00052472307016,20.000198400679032
666,65.0390625,x001,Rest,101.79659413434248,16.203070063154573
1199,117.08984375,x001,Rest,108.0,18.000091445661234
2098,204.8828125,x001,Rest,118.0,15.99996938383148
25179,58.10546875,x009,Rest,64.00019866329019,6.999786370433668
17846,242.28515625,x006,Rest,74.99984740745262,12.999877975077716
30480,275.68359375,x010,Rest,77.00005880458828,15.000091463972344
4189,108.984375,x002,Rest,112.0002496170049,26.96486792280481
37802,90.4296875,x013,Rest,118.06219095738074,7.000183111056856
5997,285.546875,x002,Rest,117.52764024915996,20.527420509685303
27095,245.21484375,x009,Rest,75.99955782952158,5.000213629566332
6150,0.390625,x003,Rest,81.99995797601052,20.36710702617202
25048,45.3125,x009,Rest,65.55044739623911,8.0
7156,98.6328125,x003,Rest,86.00001919614334,12.999740513322912
26682,204.8828125,x009,Rest,75.99955782952158,5.000213629566332
23095,154.6875,x008,Rest,97.00050001668828,17.672047827508656
7827,164.16015625,x003,Rest,85.27367863736436,12.999740513322912
20529,204.19921875,x007,Rest,60.54270464907406,16.00010664387837
24764,17.578125,x009,Rest,64.18343179502288,12.183721427045503
24380,280.17578125,x008,Rest,106.51966379589634,14.999999771111185
12677,37.59765625,x005,Rest,70.9997896206453,12.999984720908254
37566,67.3828125,x013,Rest,115.01522312007944,8.000045777764214
39012,208.59375,x013,Rest,122.80452295030864,7.000183111056856
11062,179.98046875,x004,Rest,79.99968041016535,17.00003041474636
